time,sha1_cert,reason
9/18/16 9:46,2e00b16db09e78007248d54383b97ea9ef3b54a4,Quakbot C&C
9/18/16 8:09,1d8393b9fd9aa0b4c77eaabd53cb341db11ba41e,TorrentLocker C&C
9/18/16 8:09,87615bb01fc6fa61881bf433386a49e0178c91d4,TorrentLocker C&C
9/18/16 8:08,6ba0288a54a4acdce001e9e3d2a6bb69edc50532,TorrentLocker C&C
9/18/16 8:08,1a17f101f65e4619de08a8e403d12974df94ebfa,TorrentLocker C&C
9/17/16 11:31,29489e12a9074a70024350cbd9d0d59445f9a655,Gootkit C&C
9/17/16 11:22,d4bb3b06b50067ccf5b922eaa67cf5fe0e6cc9ff,Gootkit C&C
9/16/16 10:17,486e3fb277a25b9f4cb6a2f109a0b517f815193f,Gootkit C&C
9/16/16 4:51,8dbbad6531d9d301b8ae64097e5f9c8ca2c901ef,Gootkit C&C
9/15/16 15:45,c05d8be1bb8db73d625e77e8de0cd6254a8f0d75,Gootkit C&C
9/15/16 7:06,761fd61670b2dba4205302facd1d5a2382ea25c1,Gozi MITM
9/15/16 7:04,8a28fbbefc3c498719f412f812ced13b4d89a956,Gozi MITM
9/15/16 6:16,e50691f11ebf3d9160a820d7c905e2b00f6c2d9c,Dridex C&C
9/15/16 6:16,ccf9263de3eb09b908c791bab10ac1f738c0d9e8,Dridex C&C
9/14/16 14:14,8a50ad9529984df894b8591e7e193fce30eb9fa8,TorrentLocker C&C
9/7/16 10:30,abc36391466b9b3f6d7e5e728837d996867634a4,Gozi MITM
9/7/16 10:08,2e796e28e2aadd7f657cdbc853226ff2f84980e4,Dridex C&C
9/7/16 10:08,c7f6c02c8808f6e49b4fd1f4b0fc08ede61e5ded,Dridex C&C
9/6/16 9:51,a2556055343423ad37598da09e9a7bf452255140,Quakbot C&C
9/6/16 9:51,c65e76a5547c16417f36a2f9127b196ecd86a8ac,Quakbot C&C
9/4/16 12:44,61eaf739f5a9ce3b3efb76f3b62e5078dd0db193,TorrentLocker C&C
9/4/16 12:10,891fbb78d42e3eb693a9ca7ccf5028fd25caf8a7,Dridex C&C
9/4/16 12:10,6b6710997cbb00db5b50bb7615e76d54ff36d3f7,Dridex C&C
9/3/16 15:17,2fa3772b1aa1739e7ecb751c49b717a8d1f83168,Gozi MITM
9/3/16 15:09,15e0ad13f01c4c6c82b5ef9422637608e588fe3a,Gozi MITM
9/3/16 9:39,ecef03ad9fe7b88142526bcab52978136f95db1d,TorrentLocker C&C
9/3/16 8:11,e1d38d99d7b3d19dd3c40e8da7ecd4d8b85b675e,ZeuS C&C
9/3/16 8:11,af50d0afaaf5c0bf5a6b046d93839ad402564005,Quakbot C&C
9/2/16 17:31,cef7c71ed02653515ce4faeb66c1212ce13afcd6,Gozi MITM
9/2/16 8:34,eb528589e1b42305c6780a059609b89b9079b7f7,Gootkit C&C
9/1/16 7:24,b1a1f738f7e4c36de39c4f4622b5e8b4d15862e7,Gootkit C&C
8/31/16 11:58,6f40b30816491b235effb30297af5078957db75e,Dridex C&C
8/31/16 10:52,7e75cdf922b9a24f86da31581ae4c62dc1bd25b0,RockLoader C&C
8/31/16 7:16,b2cd5e5b5ea73f2149085a3c574ed791d9fa2d81,ZeuS MITM
8/31/16 7:06,1c8bd95b67ad70abdde9f73787fc15f0881ea33f,ZeuS C&C
8/31/16 7:06,1d68f86401bb75017c01a9a553fff337c2a737c6,ZeuS C&C
8/30/16 14:34,0f206c9a9522ca50c6df640e3f7dbebfaab817fc,TorrentLocker C&C
8/30/16 8:54,cae1542c5d83cd78163d00969168080325d4ac4f,Gootkit C&C
8/30/16 8:54,ca9e2eb07d8f756a97741f129411de939f1c67e1,Gootkit C&C
8/30/16 8:11,f8cfb4790cd5b27105eec56de9dc2e2b5f4dc846,Gootkit C&C
8/30/16 7:47,267494ef047d5d62514e0d76c1d5f36508e1022a,Gozi MITM
8/29/16 15:00,633af05d7f9464a89d08314c0a11d2575415e8ec,Gozi MITM
8/29/16 14:38,fd51bc1d198d9f42f98b4e22bca89a6e41be27c8,Dridex C&C
8/29/16 14:38,cf9ab362350c235bb290250f9a6233ac12729ab2,Dridex C&C
8/29/16 14:38,a54980fcf6deb05377d094d2ff07112d7ec105cc,Dridex C&C
8/29/16 11:49,5bca5343b1dea0096ed7b207fcd3d3831ea6d130,TorrentLocker C&C
8/29/16 8:39,a5cc5f0fb63db7ef4f8c99cf4928753cea90295c,Vawtrak C&C
8/26/16 5:16,907975a1865a245e8ba720494f8f375125057bec,Gozi MITM
8/25/16 14:33,2b2968f04bb6556ec291b8443c2304754c9ad7f1,Quakbot C&C
8/25/16 14:33,6d5f9bfb1b768c3fda90466d96bb1551dfd9ee0b,Quakbot C&C
8/25/16 13:53,f3757b64d9e4312e6b044cb20ee17507ca8923d3,Gootkit C&C
8/24/16 12:41,250330b539ae6c712f9e7d07f95193e590c08bc2,Quakbot C&C
8/24/16 12:05,4d8dc80054356a315548669b9f9e9416dec042ba,Dridex C&C
8/24/16 12:05,9155e4cda16ddf0654c0e83da82a3eaaffda9962,Dridex C&C
8/24/16 12:05,ba421e58624effe45f5578797e82e5e8b0406585,Dridex C&C
8/23/16 17:50,d340fc077847ac746cf866412ba9edef5f1085c7,Gootkit C&C
8/23/16 16:19,723ad7c118e322c5dd0f7184d27b795f0a9b20cf,Vawtrak C&C
8/23/16 15:40,92b2686b8f007b93772bfdde74bdcbd82d4643cc,Gootkit C&C
8/23/16 6:25,0bf637618e1994571fbb5425ea8aa700a7dc96be,Gozi MITM
8/22/16 14:01,db97cbb725588868ac8a9036e096aa4f0117a99b,TorrentLocker C&C
8/19/16 6:13,fc9758ebbf4e6f191dc743bea786046fe5bb04a9,Gozi MITM
8/19/16 5:46,a30527ca8ade21871e7298d5b32e750b9e58d79d,Hancitor C&C
8/19/16 5:44,e975bed42061b58ef76dd44cd69c8e82b039d730,Gootkit C&C
8/18/16 10:27,d1f73dcc4411728050d3fc4a2224263baffffcdd,Dridex C&C
8/18/16 7:45,e8995733f6eaa12202df81206d0dd469e79d94c7,Gootkit C&C
8/18/16 7:44,56d7271a71d673a76b43f2a98fc910c2fe117f24,Quakbot C&C
8/18/16 7:44,7ffd7bc990c3eb7849ef9c4635d8c5a8fb16a7bf,Quakbot C&C
8/18/16 5:11,5ca03c1c0e08baf5bca4666c028cd82a1c565755,Gozi MITM
8/17/16 13:48,7319cd24bccd42033166bf7e220e2f8ccdf6ed73,Android Marcher C&C
8/17/16 5:39,456914031e5d5788d6ad41b7211b7a01c04d7cae,TorrentLocker C&C
8/17/16 5:34,27733a445f93efe3f5759db449e4a540755aa16a,Gozi MITM
8/16/16 8:08,6f7bddd72432668d16d429504598e8889865f50e,TorrentLocker C&C
8/16/16 7:26,b09bca1e01bf3bf55bb45471f835d2bb8b8dadf9,Quakbot C&C
8/15/16 6:47,8400f924c5ca82a6ea89fa319aee70727856c5d2,Gozi MITM
8/15/16 5:36,07572d4e9d916d359a7ea5bc036a0926cdcbb128,Quakbot C&C
8/15/16 5:35,f23f07fb0de5729e79b29b4c205d392b45dc98a9,Quakbot C&C
8/12/16 14:02,6322a9e17ba00b8abeae60ddf2f0d93b7ab5cd94,Gootkit C&C
8/12/16 13:32,8e294947d357fd2b76097edb2f30b2eb0e618717,Dridex C&C
8/12/16 13:31,fad40ce0ba6fe331bbb7aefcaad269d8bc865cb2,Dridex C&C
8/12/16 13:31,55008fce9054e47b5b1461b766c2443bb273c4b1,Dridex C&C
8/12/16 13:30,fa6cd2478a9a318c2ff83df132b75b4be72dab28,Dridex C&C
8/11/16 10:47,d3894e68d46028bc870e2836d670588f6924ff9f,Gozi MITM
8/11/16 6:28,a1fb81abf5e0453e6fb129b5e2583b171bfde416,Quakbot C&C
8/10/16 14:44,4ab3d75c4d15a775686b1921a38259d9eae64620,Gozi C&C
8/10/16 10:06,bfcf9cb6e267b06037039b5aa7cdc403bb92fac2,Vawtrak C&C
8/10/16 10:06,8837c6822f45d9b99ceb582f5d98c82789477ea4,Vawtrak C&C
8/10/16 8:05,f9f3225b7b9ea4ac044289ffcc8a33ee3bdfa6ef,TorrentLocker C&C
8/6/16 7:39,12d0c4770b7cdd7a9b3a32828b61bbbc80c962e4,Gootkit C&C
8/6/16 7:37,6dbab1c941d574e378175d7887a33a762a327e42,Quakbot C&C
8/5/16 13:40,e9ffe94c89411bcbc58f3a8a3b6368f024367302,Dridex C&C
8/5/16 13:40,cd08b5571bd2d5cbdab97f00e5ee8d64c6d5d6c4,Dridex C&C
8/5/16 13:40,cfb86f7a5edc30cbceefcf572d8912e18eebc583,Dridex C&C
8/5/16 8:44,0817e0e3aa88569f70c4a79da4e1dacc6c034058,Gootkit C&C
8/5/16 8:38,1ae281e32a786acf8afd28c270e6a50c8a290233,Quakbot C&C
8/5/16 8:02,73d8ec1f29195ef2d9e0b618e72f3c80c0ac6ba7,Gootkit C&C
8/4/16 11:05,4b9c1b7366162a65f20fcfae7404326adc5a9960,Quakbot C&C
8/3/16 15:45,494f0560e120b75b107ddc3a221758cc152a8385,Gootkit C&C
8/2/16 8:19,986f0d816360163f03ebb8dd37249b699e65cc24,Malware C&C
8/1/16 8:53,3cee08dc89088da5ca35f8cf1229ea42a678f2c5,Gootkit C&C
8/1/16 8:15,42ea2a4de65640100d7223e9752d0783cf56ad58,Gootkit C&C
7/30/16 8:10,0399b4d2132a027f5e69a99e2fd529fce19a42ab,Gozi C&C
7/30/16 7:50,cfab4ce6f2259d74e8aa41e30ec7e1ce983f9a17,Gootkit C&C
7/29/16 8:29,e279811f74ac192ded19522eb8cd5b88bafd47cc,Downloader.Pony C&C
7/28/16 7:00,c716756738aafa0129431e69f673abca2b140975,Gootkit C&C
7/28/16 6:47,35a2b2d784b0e1261a12cd3f619f55d85936763d,Gootkit C&C
7/27/16 8:03,b1d51e8c095d01ef20c76b7f4ca768431ea04628,Quakbot C&C
7/26/16 14:52,09c502c2e967fef1b18150f60e20c041c484ef62,Quakbot C&C
7/25/16 11:19,76c7c090dc323f56e2c03111ca92ae67efa58db0,ZeuS C&C
7/25/16 9:31,1b3f559bb10450a58b6d6b94250881bec3db1bb4,Gootkit C&C
7/25/16 8:01,e927610a7a36e0e220e6ce54a1f46853c5d44bbe,TorrentLocker C&C
7/25/16 7:00,d3282ba83245f7dff4c0f8eb257f2cf78ef40360,Gootkit C&C
7/22/16 8:28,00dab9f365b8568c43cf769b3c9e19a14ff48c00,Gozi MITM
7/22/16 6:38,3cadc499eadfd237f62d1747bccefb78a89ef295,Gootkit C&C
7/21/16 9:26,155f9a76e76ff2293a3a283f232448d3717c9097,Gootkit C&C
7/21/16 9:08,5e89e6078cbeb221aef736e7490c031c748818f6,TorrentLocker C&C
7/21/16 7:37,903dfdbe81a8016d5fc405e1e76f229ddee5045c,Gootkit C&C
7/21/16 7:22,ddbea7ab02afe44d5bfc1dbef090f26c8b01e823,Gootkit C&C
7/20/16 11:58,54068589045384515a4584883c7d39385354c8de,Quakbot C&C
7/20/16 11:55,0683506f22151f5445fa080f32259190ded1ab42,Quakbot C&C
7/20/16 8:51,d1fa73ccdb4b36113709adff3c8ee80cbcf6e2ce,Quakbot C&C
7/19/16 6:40,6aeca8f9e102cacc4df52ba75400470dced6f690,Quakbot C&C
7/19/16 6:02,5b038598fb63ca7c935fa8ac7b7ab71fde89bd6b,Quakbot C&C
7/18/16 8:14,74279120256bc0961ba27acd52d041f4164e863f,Dridex C&C
7/18/16 8:14,81bf497b5615bd4557b870b5213ba018e6113d48,Dridex C&C
7/18/16 6:30,25fd0ba7660d05524745d6dcad0cbd7d8bbcb169,Quakbot C&C
7/18/16 6:29,ec2cfd443bd46769cff78138a95f884f32726387,Quakbot C&C
7/18/16 6:29,9475a7c4d19d9dac68ce0977a9ec4623c7c395b7,Quakbot C&C
7/18/16 6:28,672f29f8cfcdb9494ef2c643d6208c19b68e953f,Quakbot C&C
7/18/16 6:28,93532606c0c01ce794f9c725fe63a1c9bb1c9a7c,Quakbot C&C
7/17/16 15:52,5cb0f8390c9a07a8a1a97d88ad4935f9d35d92e7,TorrentLocker C&C
7/16/16 10:01,251be2d816494466bb6a23bc3df9bc73bdeceab0,Quakbot C&C
7/16/16 8:48,fbc551bfc06f94f9460eab402137685b565f3985,Quakbot C&C
7/16/16 8:45,a01f76dab74e1ea95291240596887d42b18164f4,Gootkit C&C
7/16/16 8:44,3b4ef65ef0b5af89ec9853aead53051f6dff5c0a,Quakbot C&C
7/15/16 10:57,bf5838a9934b995561acb7893a70127540424ca4,Dridex C&C
7/15/16 10:57,8c91ea762394e094aaec333ab50bee0dd24e1102,Dridex C&C
7/15/16 10:57,54d4b6c48ed207e2a411e0d804088d9ae000c85c,Dridex C&C
7/15/16 10:57,9663b6799ba20d68734cc99aa83d6bbb0506f064,Dridex C&C
7/15/16 5:23,2c542e32c6cba4b499d142f957519706ac533a1f,Gootkit C&C
7/15/16 5:11,b44b594d09b3825ac44b5f243343c9bfb76cfec7,Quakbot C&C
7/14/16 12:22,be779dc495e7c16a61c5bd3b3daef5d6f484bd02,Quakbot C&C
7/14/16 7:01,9be4ab3cd58a132b652ec39fc50e41f2cc93a44b,Gootkit C&C
7/14/16 6:55,d1fa32b413e92712082253f5edc4f5799006e294,TorrentLocker C&C
7/13/16 6:39,f06cb2a949fe4893177700d0f7b7daeaa7e10317,Quakbot C&C
7/13/16 6:37,66a1a037e82968051b63ecf0221fe642c8231029,Quakbot C&C
7/12/16 16:27,8dfb928389c4b40889b1adeb506ca6d62ae3422e,Quakbot C&C
7/12/16 6:56,776384c49cc893139b680fa92da82a11d754a25f,Gootkit C&C
7/12/16 6:56,480f1001358288473085a54b5d11246f9ed4b188,Quakbot C&C
7/12/16 6:56,f4387c38ff9e46dfe3480728fc5026c61e4878ed,Quakbot C&C
7/12/16 6:21,7dcf447248994cc80ddeb4c596a53fbe16f739ef,Gootkit C&C
7/11/16 13:11,1939a155906fe3476a9d43e1590ed68abbba8abb,Quakbot C&C
7/11/16 11:56,50c1e861d02ca23505174ef7c074a8636cfa5f90,Gootkit C&C
7/11/16 11:25,edb88dd3be674a9cf4850f4e40325681b6aac8d3,Gootkit C&C
7/11/16 8:54,fd8e0677991eef5202bf555661afae70ab7eea47,Quakbot C&C
7/11/16 8:54,eec7bf78cf94a4f7f75c64bcec4a2c4dcd260eab,Quakbot C&C
7/11/16 8:38,42c34ec2cf084df07531129e227504685985e766,Gootkit C&C
7/11/16 8:36,aba20df9def8eea67e9bd4513e3b4eaa84d7470d,Quakbot C&C
7/11/16 8:36,69dca2804355564143f21cebcd428b5ccad08311,Quakbot C&C
7/8/16 7:53,44d4a3e15fbb4be15e4cae22fa2b048cb9833ed7,Gozi MITM
7/8/16 6:49,c9d813179ce2afbcff6f734887c4ff6be0335e0a,Quakbot C&C
7/7/16 12:02,62101d5a2989919f19092eb6b73d1a39ce1c00d9,Dridex C&C
7/7/16 12:02,86fd7e1c080bd4d1507c6f2594c7be62df0844e9,Dridex C&C
7/7/16 12:02,d564e3c1f3cbf256d976bd8c07bb224009c39a0a,Dridex C&C
7/7/16 11:02,e86a7defd83717d229b28f263ccb74300eff6b9a,Quakbot C&C
7/7/16 10:54,e814a1ca9c80d963bf43e98f6833afeaa8738108,Quakbot C&C
7/7/16 10:40,ce7c5b4a2607c48a1e3428ce45582aba1da21812,Gootkit C&C
7/6/16 18:02,53f353bf17fb83809c7a3669ae72b08f275855df,TorrentLocker C&C
7/6/16 6:34,7824e53f1ec2c9e8896e2469519ac860153450de,Quakbot C&C
7/5/16 17:29,b082c7f23c49391c033d05374cade344e6d0a095,Dridex C&C
7/5/16 17:22,62e930b13d240fe4caef561c90d4889e9b25119b,Quakbot C&C
7/5/16 14:40,795ae7766804580ee7d3db01ce24a178df9ede23,FindPOS C&C
7/5/16 14:39,ee90552bae63b3f8c874bb66a96e1f7bb1e0a595,FindPOS C&C
7/4/16 14:55,b2abffc753d55576e19f2237807e691e2abaf3af,Quakbot C&C
7/4/16 14:20,3a716ac245917611dac7f57ad393a81957e0f386,H1N1 C&C
7/4/16 14:11,1a450af1e42f98a2832216401bcb17bb73ac1d32,Gootkit C&C
7/4/16 12:51,629ed49f00e65e1328561e5232f568290053485b,Quakbot C&C
7/4/16 6:44,dd92ad90f3903d6a03fc98d522e12a16c5acbafc,TorrentLocker C&C
7/4/16 6:44,722b944fb512349b7f7200259b9d491ebcf6768e,Gootkit C&C
7/4/16 6:43,0955d414ef66a251c49f8af6959d0a441fc8cc65,Quakbot C&C
7/4/16 6:43,6775a9caffab7256b5cb30fe5da9783c18b107bb,Quakbot C&C
7/4/16 6:42,2b52fb881d5795906e07ede273e4452e7f355755,Quakbot C&C
7/1/16 12:53,ddeb9c78d43d909c3bc3196b807b1d5f21cfd060,Dridex C&C
7/1/16 12:53,7d0afe7852118019f1a21bba512e8d88aa95a506,Dridex C&C
7/1/16 12:53,0c45ce8c56fcc400b798222345c24b5d386021f4,Dridex C&C
6/28/16 8:46,18864bd01231a83cab6a6cea2ed3769b553d5ccf,Dridex C&C
6/28/16 8:45,1162b1e7e4c9166f0e74bead5be14c1f8d68ca62,Dridex C&C
6/28/16 8:45,6bbd37a03c68856ccfa1d0445269a4301432d9ee,Dridex C&C
6/28/16 8:45,ce9e4d1c207a26c4c0bd4c7583aeb622a9c2c1e9,Dridex C&C
6/28/16 8:20,91c94ee298fcbda32eed9c6759979204a1637cbc,Malware C&C
6/28/16 8:17,ac9929988cab800a653b0112ba316c4725d19fc3,ZeuS C&C
6/28/16 7:31,ffc3bf9b72df3df10e2261f570ed9974515e1e2b,RockLoader C&C
6/28/16 6:39,501c8225e87b6fb858df2e05937509dd33a34b58,Quakbot C&C
6/28/16 6:39,b8b9209dad7eb59dbf9ab6c22a77b62007c68ac5,Quakbot C&C
6/28/16 6:14,b1b6141ddff2246bc2b653bcf6ee862ce3b309f6,Gootkit C&C
6/27/16 10:17,c864633bd7c432ff8ab87b5cb1a3b33ca8629926,Malware C&C
6/27/16 9:49,c47755a7e2882793d7abd6f7f057c5b57169fbc5,Gootkit C&C
6/27/16 8:02,618ffa46fe592bdf61fef3acd7d04aa6ebc4d4f3,Quakbot C&C
6/27/16 7:41,2107c1e36090a546ee56c4d1a842e5e9c60ce221,Quakbot C&C
6/27/16 7:40,eca6d47e511e72aef8130d3b0d0c78cea0aa2d30,Quakbot C&C
6/27/16 7:37,c119d08b5135fe421d5d562b84243abb13911efb,Quakbot C&C
6/27/16 7:37,0e46fd94504113bc42f1026672239aab8249962c,Quakbot C&C
6/27/16 7:35,c09d8b14f192fc4ec91ce94aff7c1d52f81fa555,Quakbot C&C
6/26/16 7:57,bb560cdf0350e8418a6f60742e5c8a18ff0f8040,Gootkit C&C
6/26/16 7:53,4bdd42de62856a64315d2dc612b3ce8794f90895,Quakbot C&C
6/26/16 7:27,c48edeba9a63b131461649d20fe65a784a5a3fad,Quakbot C&C
6/25/16 16:41,dabe87245589729ed881f4d15d42ec09f0fcae6c,Gootkit C&C
6/25/16 9:14,12b5fcf91fd8b5c89a74b7b691ac90a366fe5aca,Quakbot C&C
6/25/16 9:12,00945edf41ccfa2899dfd41d71b8427565313820,Quakbot C&C
6/25/16 8:43,11a8f91e9ced99fa01a5f9f3e769aed3b99650f8,Quakbot C&C
6/25/16 8:39,0749c48bdd1cba96dd5b4d8bdeb895e54cdbcf7f,Quakbot C&C
6/25/16 7:50,15761e8a78189f6c050d071a164a3f426ae174c3,Gootkit C&C
6/25/16 7:32,f4b6202325103d6b2dadf0b80f030c05b5936052,Quakbot C&C
6/24/16 7:12,98293ff5b005d9f9a7399fe41672d121709270bb,Quakbot C&C
6/23/16 8:37,26dd0e9d9867934f75b25e25dd02881995b4be42,Quakbot C&C
6/23/16 8:37,6b7130229dfbdbcf38e5725153a9cd96f0032ae2,Gootkit C&C
6/23/16 8:36,ce8cbfffa197754007ef657a51a2f4039fac5f03,Quakbot C&C
6/23/16 6:07,111007c2cac6241061075c6834a79ebd1ae5a4cb,Quakbot C&C
6/23/16 5:31,1af0896977207047015f85b6a3635362d02b8146,Dridex C&C
6/23/16 5:31,e250cb647f6bd0c0cf712c55f1a66faf1e3cc630,Dridex C&C
6/22/16 14:39,c8c768bed2573285257eb409279cf3d7393a8a51,Quakbot C&C
6/22/16 7:51,f5fd208c44a7403367bc23154b7d829e11fa47de,Gootkit C&C
6/22/16 7:37,7e460f1c30c684342fb8f96e4547f67b1d3aee9e,Gootkit C&C
6/22/16 7:20,50e763a940d095710e09c07edb0f12692426a0c6,Malware C&C
6/22/16 7:19,2aea630958d53871e9b20430f87f555bc54c763e,Quakbot C&C
6/22/16 7:18,3f7e877519d5ff64520cd296095ea09abb090f45,Quakbot C&C
6/22/16 6:57,9a0d73d7dd558cd3de7853586d4ad06c21803500,Gootkit C&C
6/22/16 6:55,e1cd4a7306fb0f5eadf6caa71162559423ea45fe,Gootkit C&C
6/22/16 6:53,6c0d0db6d2d31ab9b6e27b00769cfbb9e52a484e,Gootkit C&C
6/21/16 15:08,17dd9822d93bd01d91e99a42a30270a30517e82d,Gootkit C&C
6/20/16 12:51,4633e10aa763b9f960f69cedc63d6ab18b3f2380,Quakbot C&C
6/20/16 7:40,6f227b05e32d37c2d59d465dd18c70795c0ab356,Quakbot C&C
6/19/16 9:02,212c93da8961b88fa935582c5836bad8063d9624,Quakbot C&C
6/18/16 16:42,04084d04aee07d52d6a8367894fef3240fc49e63,Quakbot C&C
6/16/16 8:37,44de8f4bd78bb4ff83370286de5e4c0deffb8195,Gootkit C&C
6/16/16 8:36,1cacedb7c2515f12d8233e37c678a7225552e7b0,Quakbot C&C
6/15/16 17:34,8b00d3787a5bc6599d6cdef4544f2ccdadd12dc2,TorrentLocker C&C
6/15/16 17:34,f1f25bdc25e6247a9a53048c739acda60d750653,TorrentLocker C&C
6/15/16 12:59,de76697b0181aeb30ad232f2921d0bd06034a332,H1N1 C&C
6/15/16 10:05,0b6d456707c8d575da523fb82a119fa94b1dd64e,TorrentLocker C&C
6/15/16 10:05,37a523f9523fbfd98feb3ed062b50f058f8bdff2,TorrentLocker C&C
6/15/16 6:29,874f4208c8eb91d8a2f5d2f155e94138d969b2f6,TorrentLocker C&C
6/14/16 16:56,23ef5839e14148d0754b27a374cffc832f5ae473,Quakbot C&C
6/14/16 16:32,53c8881e8ea00aa1270e23322b403f8657e028dc,Malware C&C
6/13/16 9:38,ce6c4661f7043dbf0f9af5b8b5ff0a8edd743555,Quakbot C&C
6/13/16 9:31,204259238edf443722a594d3bb06b64a71f0207c,Quakbot C&C
6/13/16 9:31,f4ba5e191d9e312902c7b49d085cb11fa16a961f,Quakbot C&C
6/13/16 6:34,ab631d10a29527795c171ada34a3a73107ebcfbd,Quakbot C&C
6/12/16 9:51,44d218a87602f65f9e0021a1ad1e95189be8aaaf,Gootkit C&C
6/12/16 8:13,5e0b97df7ba79631010dc6bd1059b8fbfb651ed1,Quakbot C&C
6/12/16 8:13,4a7bdeaf428406baba73d725171ba6aa070792d8,Quakbot C&C
6/10/16 10:28,6709e752fd6e05bcd444a84f4694c7d3089e97f3,Gootkit C&C
6/10/16 9:04,8a00e97c2e6aefc61eb3c059b61ce2644d31de58,Gootkit C&C
6/10/16 9:02,06d2caceeec3cebf40189a27f79069bcda28ea2b,Gootkit C&C
6/9/16 13:41,b822cb45a2e4e8422a845fd95fc99d5b12b7b87c,Dridex C&C
6/9/16 8:29,41295a7e73ea49c1254196b2f2a7bf4e9459600e,Quakbot C&C
6/9/16 8:29,902132c32d01e0eed9207aadffa4017b469ad9e8,Quakbot C&C
6/9/16 8:26,bc3e590d118dfb4690999a4733e5bff53451d123,Gootkit C&C
6/9/16 7:41,c1b17774c16cd6179a6c49d1f5b6f17a2b08e3ed,Gootkit C&C
6/9/16 7:28,03a0ac10933fbf844a7228083969b1a0dcbad740,Quakbot C&C
6/9/16 7:28,96a2d441b23a8c26348f4f68c2b26bf49d59e94f,Quakbot C&C
6/9/16 7:28,45f80817d011664f233db3354940e08012886d17,Quakbot C&C
6/9/16 7:07,dac8439fe100098db04e9626a1774b306394cec6,Dridex C&C
6/9/16 7:07,bfd9a5b9cc08ab5dbf5a5d7a6b64aa235fba51f9,Dridex C&C
6/8/16 16:58,f13000e52367dbc28219025ec5e055c3350a4961,Quakbot C&C
6/8/16 6:50,2973534ed68921f23242b03583e1ffade1f2039f,TorrentLocker C&C
6/8/16 6:50,d4d79d2488106199fa0f89cf9f4debfe32d7c81b,Gootkit C&C
6/7/16 11:03,1ceec6bdf4d587383d8c66ff606f84d8bf5190f9,Quakbot C&C
6/7/16 7:34,5c048b96c222cab62063a737138df049e70842ef,Quakbot C&C
6/7/16 7:24,64b96d9811b9f9ae735c5f78758d9a7b3780b989,Quakbot C&C
6/7/16 4:55,ba0b4ebe6f07d2f34f98d2c602188a9d1cd8a709,Quakbot C&C
6/7/16 4:47,66fb925cf78de71ce1851e4b69c7c07b3d6d9a48,Quakbot C&C
6/7/16 4:47,be50d6861353bf627a02825e6db11955baa62398,Quakbot C&C
6/7/16 4:47,061e5f80c1a866a3b38874ff8478f6bbec99c9a6,Quakbot C&C
6/7/16 4:47,5695629c539072e33395ea2cb381c97edb1ccf7a,Quakbot C&C
6/7/16 4:47,7bde4476d18e87837c1508cf57aff9429f17b7b0,Dridex C&C
6/6/16 14:31,033cfe41ee167aa31b8af898b033f6bfec5cc9d2,Gootkit C&C
6/6/16 14:31,924ca1d68ce08d3cb4e5dcfd8a9b13808d57bcaf,Quakbot C&C
6/6/16 13:05,80c3c3d5569c96e0d550a018a447cfdbc1bc5e63,Gozi MITM
6/6/16 13:02,31162cd45c41ab8eb5e7e3630808bd1e4e2425ee,Gozi C&C
6/6/16 7:50,2cdda53904712fa2fd15c34826cd05f27c94f967,Shifu C&C
6/6/16 5:47,1e6553ad8bb984de0fa068e4d42c03742a4329c7,TorrentLocker C&C
6/6/16 5:44,32fac37a393d6fdcd2a2f1b978917b7130703f59,Quakbot C&C
6/6/16 5:44,4384dd0268c5b7a60bae8a5164f737e311b1bddb,Quakbot C&C
6/5/16 8:09,0818627a01ed9e095e779d0b1a26fcdfb26ba56d,Quakbot C&C
6/5/16 8:08,ca5eb0930dac1a7bb0d2058cebb3133bd0110244,Quakbot C&C
6/5/16 7:54,0739aacd13140bb3a141da80578f4e46ecf31689,Gootkit C&C
6/5/16 7:53,8df0d5165b66591597e7ac6889309132a06b1a21,Gootkit C&C
6/5/16 7:49,8b97ff8864d49f702957ba87b456452e44278556,Quakbot C&C
6/5/16 7:48,28488d788ea4783b04bfecc247ad544023f81e84,Quakbot C&C
6/5/16 7:47,237c75e15031a9ee6426d936c1f07641fa8bfe83,Quakbot C&C
6/5/16 7:47,a574e4f99bfc08aa3bd32f0eb77143952a770ab9,Quakbot C&C
6/5/16 7:47,b36cff6d8fc62b06a545e698505732c1e70445bc,Quakbot C&C
6/4/16 8:32,e6eb19b96e1cdd3a5faaf1dbca3bcbc6ba573e34,Quakbot C&C
6/4/16 8:32,f727dc37c0a7d9e387d05f8534017046e72ebe72,Quakbot C&C
6/3/16 8:22,a275768461b0ace4a35e3a5f9310437683c0087b,Gootkit C&C
6/2/16 7:58,99d76bc2abd334b383167edf35dce11f2241aae4,Gootkit C&C
6/2/16 7:58,69fdf0eea24052986678d0e849de279205b1beb6,Gootkit C&C
6/2/16 6:49,a2ca09f48394afe0e78a23b5b4cfc89ab738460c,Gootkit C&C
6/1/16 8:46,a24597124a584ad45c7ed85562fe9a40af008dd0,Dridex C&C
6/1/16 8:46,dcf0f5d059d5554414f1dc1a809de78e7018024a,Dridex C&C
6/1/16 8:46,d0340217c2968245ee46d0997794b70912f2c51a,Dridex C&C
6/1/16 8:46,73743f8e80db8dd4209ea9d0cec71e43584858e5,Dridex C&C
